"index";"Nom de l'opérateur";"Millésime des données";"Code de l'IRIS - Code de la zone";"Code de l'IRIS - Libellé de la zone";"Énergie concernée";"Code du grand secteur";"Consommation (en MWh)";"Nombre de points de livraison"
"ID";"OPERATEUR";"ANNEE";"IRIS_CODE";"IRIS_LIBELLE";"FILIERE";"CODE_GRAND_SECTEUR";"CONSO";"PDL"
"9311C";"Le Chêne Pointu";"2020";"930140109";"Iris 8";"C";"T";1070.83;5
"9311C";"Le Chêne Pointu";"2020";"930140110";"Iris 9";"C";"R";14145.23;2
"9311C";"Le Chêne Pointu";"2020";"930140111";"Iris 10";"C";"R";10887;1
"9311C";"Le Chêne Pointu";"2020";"930140111";"Iris 10";"C";"T";"secret";"secret"
"9311C";"Le Chêne Pointu";"2020";"930140112";"Iris 11";"C";"R";1412.48;1
"9311C";"Le Chêne Pointu";"2020";"930140112";"Iris 11";"C";"T";1344;6
"9312C";"Le Gros Saule";"2020";"930050701";"Gros Saule 1";"C";"X";"secret";"secret"
"9312C";"Le Gros Saule";"2020";"930050702";"Gros Saule 2";"C";"X";5986.8;7
"9312C";"Le Gros Saule";"2020";"930050703";"Gros Saule 3";"C";"X";7584.8;8
"9312C";"Le Gros Saule";"2020";"930050801";"Ambourget 1";"C";"X";6871;5
"9312C";"Le Gros Saule";"2020";"930050802";"Ambourget 2";"C";"X";9859;1
"9312C";"Le Gros Saule";"2020";"930050803";"Ambourget 3";"C";"X";1677;2
"9312C";"Le Gros Saule";"2020";"930050804";"Ambourget 4";"C";"X";3068;5
"9312C";"Le Gros Saule";"2020";"930050805";"Ambourget 5";"C";"X";7205;5
"9312C";"Le Gros Saule";"2020";"930710105";"Savigny 2";"C";"X";3035.2;1
"9314C";"Réseau de Tremblay en France";"2020";"930730401";"Centre Ville 1";"C";"R";6077;10
"9314C";"Réseau de Tremblay en France";"2020";"930730401";"Centre Ville 1";"C";"T";"secret";"secret"
"9314C";"Réseau de Tremblay en France";"2020";"930730402";"Centre Ville 2";"C";"R";12566.19;20
"9314C";"Réseau de Tremblay en France";"2020";"930730402";"Centre Ville 2";"C";"T";2529;2
"9314C";"Réseau de Tremblay en France";"2020";"930730403";"Centre Ville 3";"C";"R";10499.32;16
"9314C";"Réseau de Tremblay en France";"2020";"930730403";"Centre Ville 3";"C";"T";2212.2;4
"9314C";"Réseau de Tremblay en France";"2020";"930730404";"Centre Ville 4";"C";"R";3784.98;8
"9314C";"Réseau de Tremblay en France";"2020";"930730404";"Centre Ville 4";"C";"T";447;3
"9314C";"Réseau de Tremblay en France";"2020";"930730502";"Bois Saint-Denis 2";"C";"R";3227;5
"9314C";"Réseau de Tremblay en France";"2020";"930730502";"Bois Saint-Denis 2";"C";"T";2009.7;5
"9314C";"Réseau de Tremblay en France";"2020";"930780116";"Sud Gare";"C";"R";252.54;1
"9315C";"Réseau du Blanc Mesnil";"2020";"930070102";"Zone d'Activités Molette";"C";"T";469.05607;1
"9315C";"Réseau du Blanc Mesnil";"2020";"930070103";"Iris 1";"C";"R";4901;6
"9315C";"Réseau du Blanc Mesnil";"2020";"930070104";"Iris 2";"C";"R";3404;2
"9315C";"Réseau du Blanc Mesnil";"2020";"930070104";"Iris 2";"C";"T";"secret";"secret"
"9315C";"Réseau du Blanc Mesnil";"2020";"930070107";"Iris 5";"C";"R";11706.4140625;2
"9315C";"Réseau du Blanc Mesnil";"2020";"930070107";"Iris 5";"C";"T";1437.60192871094;3
"9315C";"Réseau du Blanc Mesnil";"2020";"930070108";"Iris 7";"C";"R";7098;2
"9315C";"Réseau du Blanc Mesnil";"2020";"930070109";"Iris 6";"C";"R";3844;1
"9315C";"Réseau du Blanc Mesnil";"2020";"930070109";"Iris 6";"C";"T";1681;3
"9315C";"Réseau du Blanc Mesnil";"2020";"930070110";"Iris 8";"C";"R";1799.73291015625;2
"9315C";"Réseau du Blanc Mesnil";"2020";"930070114";"Iris 12";"C";"R";395;1
"9315C";"Réseau du Blanc Mesnil";"2020";"930070114";"Iris 12";"C";"T";885.695;4
"9316C";"Réseau de BONDY";"2020";"930100101";"La Flamiche";"C";"R";1018;1
"9316C";"Réseau de BONDY";"2020";"930100102";"La Terre Saint-Blaise";"C";"R";3540.15991210938;4
"9316C";"Réseau de BONDY";"2020";"930100102";"La Terre Saint-Blaise";"C";"T";446;1
"9316C";"Réseau de BONDY";"2020";"930100104";"Suzanne Buisson";"C";"R";8817.939453125;1
"9316C";"Réseau de BONDY";"2020";"930100105";"Le Château Gobillon";"C";"R";1154.5439453125;3
"9316C";"Réseau de BONDY";"2020";"930100105";"Le Château Gobillon";"C";"T";726;2
"9316C";"Réseau de BONDY";"2020";"930100106";"Les Merisiers";"C";"R";2012.64990234375;2
"9316C";"Réseau de BONDY";"2020";"930100106";"Les Merisiers";"C";"T";8359.79922485352;4
"9316C";"Réseau de BONDY";"2020";"930100107";"La Noue Caillet";"C";"R";3566.98046875;1
"9316C";"Réseau de BONDY";"2020";"930100107";"La Noue Caillet";"C";"T";392;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940110103";"Haut Bonneuil";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940110103";"Haut Bonneuil";"C";"R";885;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940110103";"Haut Bonneuil";"C";"T";283;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280201";"La Brèche";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280201";"La Brèche";"C";"R";3560;4
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280201";"La Brèche";"C";"T";1139;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280202";"La Croix des Mèches";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280202";"La Croix des Mèches";"C";"R";9775;11
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280202";"La Croix des Mèches";"C";"T";3128;3
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280204";"Hôtel de Ville";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280204";"Hôtel de Ville";"C";"R";12429;14
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280204";"Hôtel de Ville";"C";"T";3977;4
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280205";"L'Ormetteau";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280205";"L'Ormetteau";"C";"R";7099;8
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280205";"L'Ormetteau";"C";"T";2272;2
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280206";"Port-Source";"C";"I";249;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280206";"Port-Source";"C";"R";18643;20
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280206";"Port-Source";"C";"T";5966;6
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280207";"L'Échat";"C";"I";201;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280207";"L'Échat";"C";"R";15104;16
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280207";"L'Échat";"C";"T";4833;5
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280208";"Montaigut Université";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280208";"Montaigut Université";"C";"R";3560;4
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280208";"Montaigut Université";"C";"T";1139;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280209";"Lévrière-Haye aux Moines";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280209";"Lévrière-Haye aux Moines";"C";"R";6214;7
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280209";"Lévrière-Haye aux Moines";"C";"T";1989;2
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280210";"Palais-Grand Pavois";"C";"I";260;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280210";"Palais-Grand Pavois";"C";"R";19528;21
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280210";"Palais-Grand Pavois";"C";"T";6249;7
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280211";"Palais-Charles Péguy";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280211";"Palais-Charles Péguy";"C";"R";12429;14
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280211";"Palais-Charles Péguy";"C";"T";3977;4
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280212";"Pompadour-Grand Marais";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280212";"Pompadour-Grand Marais";"C";"R";7099;8
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280212";"Pompadour-Grand Marais";"C";"T";2272;2
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280215";"Le Lac Étendu";"C";"I";414;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280215";"Le Lac Étendu";"C";"R";31071;34
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280215";"Le Lac Étendu";"C";"T";9943;11
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280303";"Viet";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280303";"Viet";"C";"R";8890;10
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280303";"Viet";"C";"T";2845;3
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280306";"Henri Mondor-Champeval";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280306";"Henri Mondor-Champeval";"C";"R";4445;5
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280306";"Henri Mondor-Champeval";"C";"T";1422;2
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280307";"Les Mèches";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280307";"Les Mèches";"C";"R";2654;3
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280307";"Les Mèches";"C";"T";849;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280402";"Casalis";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280402";"Casalis";"C";"R";1769;2
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280402";"Casalis";"C";"T";566;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280403";"Abbaye";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280403";"Abbaye";"C";"R";3560;4
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280403";"Abbaye";"C";"T";1139;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280404";"Plumerette";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280404";"Plumerette";"C";"R";885;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280404";"Plumerette";"C";"T";283;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280405";"Côte d'Or-Coteaux du Sud-Sarrasins";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280405";"Côte d'Or-Coteaux du Sud-Sarrasins";"C";"R";4445;5
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280405";"Côte d'Or-Coteaux du Sud-Sarrasins";"C";"T";1422;2
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280406";"La Habette";"C";"I";272;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280406";"La Habette";"C";"R";20434;22
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280406";"La Habette";"C";"T";6539;7
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280407";"Arcos";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280407";"Arcos";"C";"R";1769;2
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280407";"Arcos";"C";"T";566;1
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280408";"Saint-Exupéry";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280408";"Saint-Exupéry";"C";"R";7984;9
"9402C";"Réseaux de Créteil - Scuc";"2020";"940280408";"Saint-Exupéry";"C";"T";2555;3
"9402C";"Réseaux de Créteil - Scuc";"2020";"940460111";"Centre Vert de Maison 11";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940460111";"Centre Vert de Maison 11";"C";"R";4445;5
"9402C";"Réseaux de Créteil - Scuc";"2020";"940460111";"Centre Vert de Maison 11";"C";"T";1422;2
"9402C";"Réseaux de Créteil - Scuc";"2020";"940740108";"Val Pompadour-L'Étang étendu";"C";"I";"secret";"secret"
"9402C";"Réseaux de Créteil - Scuc";"2020";"940740108";"Val Pompadour-L'Étang étendu";"C";"R";7099;8
"9402C";"Réseaux de Créteil - Scuc";"2020";"940740108";"Val Pompadour-L'Étang étendu";"C";"T";2272;2
"9419C";"Réseau de Fresnes";"2020";"940340101";"Cerisaie-Médicis";"C";"R";5680.93264770508;12
"9419C";"Réseau de Fresnes";"2020";"940340101";"Cerisaie-Médicis";"C";"T";203;1
"9419C";"Réseau de Fresnes";"2020";"940340102";"Sablonnière";"C";"R";13016.7699726105;12
"9419C";"Réseau de Fresnes";"2020";"940340102";"Sablonnière";"C";"T";456.114841461182;3
"9419C";"Réseau de Fresnes";"2020";"940340103";"Centre Ville";"C";"R";4295.72885295749;11
"9419C";"Réseau de Fresnes";"2020";"940340103";"Centre Ville";"C";"T";1129.85190963745;6
"9419C";"Réseau de Fresnes";"2020";"940340104";"Daix-Thibaudes";"C";"R";11095.7558951527;10
"9419C";"Réseau de Fresnes";"2020";"940340104";"Daix-Thibaudes";"C";"T";656.269721984863;4
"9419C";"Réseau de Fresnes";"2020";"940340105";"Fleurs-Pasteur";"C";"R";4093.47233581543;7
"9419C";"Réseau de Fresnes";"2020";"940340105";"Fleurs-Pasteur";"C";"T";1331;2
"9419C";"Réseau de Fresnes";"2020";"940340106";"Peupleraie";"C";"R";7986.401912;8
"9419C";"Réseau de Fresnes";"2020";"940340107";"Fosse aux Loups";"C";"R";7901.13851000369;14
"9419C";"Réseau de Fresnes";"2020";"940340107";"Fosse aux Loups";"C";"T";1798.70965576172;6
"9419C";"Réseau de Fresnes";"2020";"940340108";"Vallée aux Renards";"C";"R";1036;1
"9419C";"Réseau de Fresnes";"2020";"940340109";"Bergonie-Frères Lumière";"C";"R";"secret";"secret"
"9419C";"Réseau de Fresnes";"2020";"940340112";"Domaine Pénitentiaire";"C";"R";1973;4
"9419C";"Réseau de Fresnes";"2020";"940340112";"Domaine Pénitentiaire";"C";"T";11555.8760952919;6
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940740104";"Vignes-Coteau";"C";"R";2325;4
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940740104";"Vignes-Coteau";"C";"T";476;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940740108";"Val Pompadour-L'Étang étendu";"C";"R";774;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940740108";"Val Pompadour-L'Étang étendu";"C";"T";"secret";"secret"
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940770102";"Val d'Ablon et Zone Industrielle";"C";"R";774;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940770102";"Val d'Ablon et Zone Industrielle";"C";"T";"secret";"secret"
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780102";"Kennedy";"C";"R";774;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780102";"Kennedy";"C";"T";"secret";"secret"
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780103";"Hôtel de Ville";"C";"R";2325;4
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780103";"Hôtel de Ville";"C";"T";476;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780104";"Bois Matar";"C";"R";2325;4
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780104";"Bois Matar";"C";"T";476;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780105";"Gustave Flaubert";"C";"R";1551;2
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780105";"Gustave Flaubert";"C";"T";318;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780201";"Gare Triage SNCF";"C";"R";1551;2
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780201";"Gare Triage SNCF";"C";"T";318;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780203";"Secteur Valenton";"C";"R";13181;20
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780203";"Secteur Valenton";"C";"T";2700;4
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780205";"Sellier";"C";"R";2325;4
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780205";"Sellier";"C";"T";476;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780206";"Robert Schumann";"C";"R";3877;6
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780206";"Robert Schumann";"C";"T";794;1
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780207";"Thimonnier";"C";"R";3877;6
"9424C";"Réseau de Villeneuve Saint Georges";"2020";"940780207";"Thimonnier";"C";"T";794;1
"9501C";"ZAC CROIX ROUGE";"2020";"956070103";"Les Lignières";"C";"X";1190;1
"9501C";"ZAC CROIX ROUGE";"2020";"956070110";"Bois des Aulnaies";"C";"X";4775;5
"9501C";"ZAC CROIX ROUGE";"2020";"956070111";"Les Sarments";"C";"X";5013;7
"9501C";"ZAC CROIX ROUGE";"2020";"956070112";"Vaucelles";"C";"X";1468;1
"9502C";"Grand Ensemble Sarcelles-Locheres";"2020";"930590106";"Butte Pinson";"C";"R";74541;66
"9502C";"Grand Ensemble Sarcelles-Locheres";"2020";"930590106";"Butte Pinson";"C";"T";13154;12
"9502C";"Grand Ensemble Sarcelles-Locheres";"2020";"955850110";"Les Sablons";"C";"R";74541;66
"9502C";"Grand Ensemble Sarcelles-Locheres";"2020";"955850110";"Les Sablons";"C";"T";13154;12
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270101";"Clairières-Châteaux-Zone Agricole";"C";"R";7035;4
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270101";"Clairières-Châteaux-Zone Agricole";"C";"T";401;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270102";"Touleuses-Bocages";"C";"R";10519.243086;7
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270102";"Touleuses-Bocages";"C";"T";1089;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270103";"Plants-I.U.F.M.";"C";"R";7675.6647352;5
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270103";"Plants-I.U.F.M.";"C";"T";3751.0080602;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270104";"Préfecture";"C";"R";10020.3402318;13
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270104";"Préfecture";"C";"T";16347.0064608;19
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270104";"Préfecture";"C";"X";1571.0004;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270105";"Chemin Dupuis-Paradis";"C";"R";7870.932601;6
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270105";"Chemin Dupuis-Paradis";"C";"T";14620.7780419;9
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270107";"Croix Petit-Chênes d'Or";"C";"R";8202.2231553;17
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270107";"Croix Petit-Chênes d'Or";"C";"T";1679.5034563;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270108";"Zone Agricole";"C";"T";696.1201468;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270109";"Cité Artisanale-Chauffours";"C";"R";8525.5503;5
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270109";"Cité Artisanale-Chauffours";"C";"T";3081.0002;5
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270110";"Reste des Chênes-Le Ponceau";"C";"R";13339.554604;6
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270110";"Reste des Chênes-Le Ponceau";"C";"T";3577.564406899;7
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270111";"Les Linandes";"C";"R";9805.3793114;8
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270111";"Les Linandes";"C";"T";962.7729954;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270112";"Justice-Heuruelles";"C";"R";10209;5
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270113";"La Sébille";"C";"R";3503;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270113";"La Sébille";"C";"T";511.34196382;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270114";"Les Terrasses-Axe Majeur-Lauterne";"C";"R";5963.339634;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270115";"Les Genottes";"C";"R";5120;4
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270115";"Les Genottes";"C";"T";358;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270116";"Verger-Belle Épine";"C";"R";5651;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270116";"Verger-Belle Épine";"C";"T";318.0001;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270117";"Petit Albi";"C";"R";3840.927407;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270117";"Petit Albi";"C";"T";1909.906042;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270118";"Bastide-Horloge";"C";"R";10025.759013;5
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270118";"Bastide-Horloge";"C";"T";"secret";"secret"
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270119";"Parc Saint-Christophe";"C";"R";2491.36;7
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270119";"Parc Saint-Christophe";"C";"T";1187;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270120";"Chat Perché Nord";"C";"R";7718.56211;5
"9503C";"Réseau de Cergy - Pontoise";"2020";"951270121";"Chat Perché Sud";"C";"T";2482.8296165;4
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180101";"Le Village-Les Prés";"C";"R";2975.2848865;6
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180101";"Le Village-Les Prés";"C";"T";531;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180102";"Le Bois-La Danne-La Marne";"C";"R";3538.9089;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180102";"Le Bois-La Danne-La Marne";"C";"T";1871.27459;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180103";"La Butte-Le Grillon-Hautes Bornes";"C";"R";1456;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180103";"La Butte-Le Grillon-Hautes Bornes";"C";"T";1757.7619175;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180104";"Les Dix Arpents-Le Sud";"C";"R";8306.456036;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180104";"Les Dix Arpents-Le Sud";"C";"T";401;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180105";"Bornes aux Dames-Les Fonds-Longues Raies";"C";"R";4288.564305;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180105";"Bornes aux Dames-Les Fonds-Longues Raies";"C";"T";737;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180105";"Bornes aux Dames-Les Fonds-Longues Raies";"C";"X";989.4677526;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180106";"La Cavée-La Challe";"C";"R";2464;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180106";"La Cavée-La Challe";"C";"T";8497.2325434;5
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180107";"Chemin Vert-Pincevents-La Ronière";"C";"R";2258.8706103;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180107";"Chemin Vert-Pincevents-La Ronière";"C";"T";7304.964883;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"952180108";"Éragny Parc-Le Manège";"C";"T";338.9227245;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"955000301";"Saint-Martin-Zone d'Activités";"C";"R";1078.23811205;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"955000301";"Saint-Martin-Zone d'Activités";"C";"T";2444;3
"9503C";"Réseau de Cergy - Pontoise";"2020";"955000301";"Saint-Martin-Zone d'Activités";"C";"X";836;1
"9503C";"Réseau de Cergy - Pontoise";"2020";"955000304";"Saint-Martin";"C";"R";4478;7
"9503C";"Réseau de Cergy - Pontoise";"2020";"955000304";"Saint-Martin";"C";"T";434.1278407;2
"9503C";"Réseau de Cergy - Pontoise";"2020";"955000401";"Les Larris-Maradas";"C";"R";7112;6
"9503C";"Réseau de Cergy - Pontoise";"2020";"955000401";"Les Larris-Maradas";"C";"T";16931.4613744;13
"9503C";"Réseau de Cergy - Pontoise";"2020";"955000501";"Marcouville";"C";"R";12135.24687887;5
